pid,turkid,similarity,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
343,A2X92JMNDL62U5,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,24,33
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,0,13
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,1,17
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,2,19
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,3,23
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,4,25
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,5,25
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,6,27
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,7,27
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,8,27
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,9,29
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,10,29
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,11,29
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,12,31
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,13,31
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,14,31
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,15,31
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,16,33
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,17,33
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,18,33
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,19,35
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,20,35
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,21,35
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,22,39
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,23,41
589,A1ZN6V0PU8VVAH,Similar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,24,43
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,15
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,17
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,17
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,21
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,21
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,21
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,23
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,23
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,25
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,25
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,25
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,27
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,29
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,29
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,29
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,29
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,31
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,31
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,31
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,33
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,33
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,33
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,35
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,35
116,A2K1QVO3F9M9Z9,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,37
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,11
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,13
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,15
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,17
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,21
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,21
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,23
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,25
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,27
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,29
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,31
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,33
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,35
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,37
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,39
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,39
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,41
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,41
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,43
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,43
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,45
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,47
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,47
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,49
60,A3CWWHKVOLHXIF,Similar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,49
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,0,21
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,1,21
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,2,21
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,3,23
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,4,23
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,5,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,6,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,7,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,8,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,9,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,10,25
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,11,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,12,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,13,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,14,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,15,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,16,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,17,27
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,18,29
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,19,29
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,20,29
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,21,31
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,22,31
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,23,33
191,A15CDKMH6YDJ39,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,24,33
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,0,19
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,1,19
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,2,19
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,3,19
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,4,21
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,5,21
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,6,21
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,7,25
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,8,25
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,9,25
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,10,25
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,11,31
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,12,31
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,13,31
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,14,31
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,15,31
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,16,35
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,17,35
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,18,35
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,19,35
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,20,35
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,21,37
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,22,37
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,23,37
400,A1P6LFEAY9MWAY,Dissimilar,item_two,High,High,23.0,28.0,High,High,28.0,23.0,24,37
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,0,25
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,1,25
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,2,25
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,3,25
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,4,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,5,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,6,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,7,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,8,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,9,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,10,27
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,11,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,12,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,13,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,14,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,15,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,16,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,17,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,18,29
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,19,31
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,20,31
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,21,31
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,22,31
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,23,31
95,A1AZ97YYFVWFGC,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,24,31
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,0,17
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,1,17
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,2,17
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,3,19
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,4,19
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,5,19
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,6,21
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,7,21
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,8,21
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,9,23
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,10,23
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,11,23
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,12,25
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,13,25
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,14,25
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,15,25
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,16,27
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,17,27
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,18,27
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,19,27
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,20,27
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,21,29
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,22,29
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,23,29
337,A2KBZ1N74UIVB5,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,24,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,0,21
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,1,21
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,2,21
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,3,21
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,4,23
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,5,23
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,6,23
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,7,23
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,8,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,9,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,10,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,11,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,12,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,13,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,14,25
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,15,27
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,16,27
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,17,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,18,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,19,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,20,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,21,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,22,29
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,23,31
97,A1GZOEMTN2KYDA,Dissimilar,item_two,High,Low,23.0,28.0,Low,High,28.0,23.0,24,31
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,0,15
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,1,19
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,2,19
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,3,25
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,4,25
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,5,27
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,6,29
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,7,29
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,8,29
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,9,29
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,10,29
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,11,33
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,12,33
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,13,35
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,14,35
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,15,35
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,16,39
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,17,39
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,18,39
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,19,39
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,20,39
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,21,45
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,22,45
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,23,45
74,A1FOVLQRYLWY39,Dissimilar,item_two,Low,High,23.0,28.0,High,Low,28.0,23.0,24,49
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,0,19
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,1,19
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,2,21
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,3,21
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,4,21
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,5,21
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,6,23
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,7,23
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,8,23
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,9,25
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,10,25
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,11,27
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,12,27
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,13,27
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,14,29
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,15,29
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,16,31
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,17,31
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,18,31
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,19,33
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,20,33
903,AZDD3YE46WRX7,Similar,item_two,Low,Low,23.0,28.0,Low,Low,28.0,23.0,21,35
