pid,turkid,item,sd_item_one,sd_item_two,mean_item_one,mean_item_two,sd_focal,sd_other,mean_focal,mean_other,value_id,value
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,37
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,39
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,39
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,39
280,A38ZV8LBZ034IZ,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,39
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,31
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,31
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,31
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,31
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,33
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,35
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,37
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,37
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,37
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,37
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,37
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,39
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,39
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,41
315,A2S8ZTPKX3B928,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,43
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,0,29
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,1,29
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,2,31
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,3,31
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,4,31
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,5,33
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,6,33
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,7,33
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,8,35
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,9,35
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,10,35
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,11,35
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,12,35
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,13,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,14,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,15,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,16,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,17,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,18,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,19,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,20,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,21,37
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,22,39
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,23,39
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,24,39
262,A36MOV8E6SYHCR,item_one,Low,High,38.0,12.0,Low,High,38.0,12.0,25,39
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,7
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,7
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,7
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,9
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,9
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,9
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,9
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,11
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,11
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,11
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,13
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,13
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,13
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,15
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,15
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,31
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,31
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,31
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,31
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,33
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,33
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,33
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,35
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,35
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,35
284,A28E52SK9G7UY9,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,35
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,0,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,1,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,2,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,3,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,4,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,5,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,6,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,7,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,8,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,9,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,10,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,11,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,12,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,13,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,14,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,15,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,16,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,17,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,18,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,19,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,20,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,21,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,22,9
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,23,17
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,24,27
264,A1ANSFI5L7SUUH,item_one,Low,Low,38.0,12.0,Low,Low,38.0,12.0,25,27
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,27
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,29
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,29
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,31
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,31
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,33
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,33
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,35
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,35
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,35
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,35
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,37
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,37
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,37
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,39
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,39
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,39
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,41
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,41
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,41
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,43
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,43
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,45
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,45
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,45
273,A1LPFEIDLT8Q22,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,47
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,31
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,33
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,35
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,35
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,37
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,37
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,37
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,37
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,41
275,A2FEPNA8OA1UE,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,41
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,23
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,25
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,25
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,27
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,27
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,27
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,29
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,29
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,31
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,31
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,33
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,33
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,35
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,35
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,35
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,35
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,35
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,37
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,37
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,37
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,39
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,39
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,41
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,41
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,43
249,A3VHOSQ3AY6NT8,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,43
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,27
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,27
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,27
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,27
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,29
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,29
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,29
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,29
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,31
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,31
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,33
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,33
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,35
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,35
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,35
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,35
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,37
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,37
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,37
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,37
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,41
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,41
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,43
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,43
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,45
283,A39EBLPHUIPAFH,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,45
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,13
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,13
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,13
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,15
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,15
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,5,17
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,6,17
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,7,19
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,8,25
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,9,27
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,10,27
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,11,29
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,12,33
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,13,33
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,14,37
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,15,37
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,16,37
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,17,39
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,18,41
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,19,43
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,20,45
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,21,47
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,22,47
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,23,47
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,24,47
139,A1KAIOBTXQ77A6,item_one,High,High,38.0,12.0,High,High,38.0,12.0,25,47
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,0,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,1,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,2,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,3,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,4,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,5,9
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,6,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,7,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,8,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,9,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,10,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,11,13
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,12,31
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,13,31
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,14,33
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,15,33
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,16,35
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,17,35
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,18,39
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,19,39
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,20,39
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,21,41
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,22,41
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,23,45
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,24,45
281,A2QM9AG79I9GTE,item_one,High,Low,38.0,12.0,High,Low,38.0,12.0,25,47
319,A1JOIYREPSHSSU,item_one,High,High,38.0,12.0,High,High,38.0,12.0,0,29
319,A1JOIYREPSHSSU,item_one,High,High,38.0,12.0,High,High,38.0,12.0,1,29
319,A1JOIYREPSHSSU,item_one,High,High,38.0,12.0,High,High,38.0,12.0,2,31
319,A1JOIYREPSHSSU,item_one,High,High,38.0,12.0,High,High,38.0,12.0,3,31
319,A1JOIYREPSHSSU,item_one,High,High,38.0,12.0,High,High,38.0,12.0,4,31
